ais_event_id,vessel_id,mmsi,vessel_name,vessel_type,vessel_group,is_military,flag_country,timestamp_utc,latitude,longitude,speed_knots,course_deg,course_change_deg,ais_status,ais_gap_minutes,maritime_zone,zone_risk_level,sensitive_zone_name,sensitive_zone_distance_km,near_sensitive_zone,nearest_vessel_distance_nm,nearby_vessel_count,route_pattern,signal_quality,behavior_label,behavior_flags,simulation_seed,business_zone_reference,business_zone_risk,business_max_priority_score,score_vessel,score_geo,score_zone_risk,score_ais_behavior,score_legacy_business,score_signal_quality,final_risk_score,risk_level,attention_required,immediate_review_flag,recommended_action,risk_reasons,scoring_version
AIS-0046-01,VES-0046,240150663,OCEAN-268,Cargo,civil,False,Singapore,2026-05-12T05:41:39.720673+00:00,26.11169,56.06383,15.6,236.1,31.9,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,13.96,True,15.81,2,patrouille declaree,0.695,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,3,15,2,65,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0021-04,VES-0021,593777293,OCEAN-224,Porte-conteneurs,civil,False,China,2026-05-13T05:50:50.269918+00:00,20.7329,38.7109,13.38,31.9,27.7,Interrompu,240,Mer Rouge,High,Mer Rouge,217.05,False,18.05,1,coupure AIS,0.519,suspect,coupure AIS,20260513,Canal de Suez,High,72,0,12,10,31,11,0,64,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; coupure AIS 240 min; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0010-04,VES-0010,620701583,OCEAN-796,Cargo,civil,False,India,2026-05-13T05:29:02.728332+00:00,26.21468,55.96244,11.29,104.5,15.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,24.16,True,19.99,0,patrouille declaree,0.99,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,4,64,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0010-03,VES-0010,620701583,OCEAN-796,Cargo,civil,False,India,2026-05-13T04:16:02.728332+00:00,26.18549,55.97836,12.94,112.9,14.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,20.74,True,11.71,1,transit regulier,0.931,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,4,64,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0010-02,VES-0010,620701583,OCEAN-796,Cargo,civil,False,India,2026-05-13T02:12:02.728332+00:00,26.17855,55.88277,8.74,136.1,10.9,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,23.05,True,19.0,1,approche portuaire,0.85,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,4,64,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0058-05,VES-0058,549300522,MN-807,Navire de soutien,soutien_ou_amphibie,True,France,2026-05-12T12:29:58.454684+00:00,24.22194,120.72729,10.74,347.8,9.6,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,59.9,False,19.31,0,transit regulier,0.853,normal,aucun,20260513,Port de Shanghai,Critical,90,14,16,15,0,15,4,64,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0058-03,VES-0058,549300522,MN-807,Navire de soutien,soutien_ou_amphibie,True,France,2026-05-12T12:01:58.454684+00:00,24.30805,120.72745,10.99,335.8,9.4,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,51.57,False,22.22,0,transit regulier,0.99,normal,aucun,20260513,Port de Shanghai,Critical,90,14,16,15,0,15,4,64,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0058-01,VES-0058,549300522,MN-807,Navire de soutien,soutien_ou_amphibie,True,France,2026-05-12T09:09:58.454684+00:00,24.08291,120.78132,17.62,313.8,15.1,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,72.1,False,27.03,0,approche portuaire,0.881,normal,aucun,20260513,Port de Shanghai,Critical,90,14,16,15,0,15,4,64,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0046-02,VES-0046,240150663,OCEAN-268,Cargo,civil,False,Singapore,2026-05-12T07:06:39.720673+00:00,26.05326,56.04313,14.07,233.6,15.8,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,7.32,True,9.14,0,approche portuaire,0.949,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,4,64,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0062-04,VES-0062,414242640,TRADE-483,Cargo,civil,False,Greece,2026-05-12T04:54:09.960142+00:00,26.42162,56.45684,0.45,201.3,137.2,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,65.38,False,3.24,1,loitering,0.825,suspect,variation cap forte,20260513,Détroit d'Ormuz,Critical,110,0,17,15,15,15,2,64,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; zone sensible active; base sous-marine ou equivalent; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0008-01,VES-0008,516265884,OCEAN-476,Navire civil,civil,False,Marshall Islands,2026-05-11T21:30:50.085499+00:00,19.68473,40.07462,0.37,228.8,138.1,Actif,0,Mer Rouge,High,Mer Rouge,149.68,False,1.16,5,loitering,0.99,suspect,proximite autre navire; variation cap forte,20260513,Canal de Suez,High,72,0,12,10,26,11,4,63,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite autre navire; regroupement de navires; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0034-05,VES-0034,364355651,NORD-684,Navire civil,civil,False,Panama,2026-05-13T11:06:02.980501+00:00,25.92433,56.19502,6.36,27.7,28.5,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,21.24,True,25.91,1,approche portuaire,0.791,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,2,62,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0034-02,VES-0034,364355651,NORD-684,Navire civil,civil,False,Panama,2026-05-13T06:15:02.980501+00:00,25.89202,56.1748,8.06,36.0,18.2,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,21.2,True,4.82,0,approche portuaire,0.71,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,2,62,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0034-01,VES-0034,364355651,NORD-684,Navire civil,civil,False,Panama,2026-05-13T05:22:02.980501+00:00,25.86953,56.13025,13.71,67.2,9.5,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,19.5,True,13.72,0,patrouille declaree,0.788,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,2,62,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0010-05,VES-0010,620701583,OCEAN-796,Cargo,civil,False,India,2026-05-13T04:04:02.728332+00:00,26.14368,56.12024,15.65,125.2,9.1,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,19.99,True,23.42,1,approche portuaire,0.668,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,30,15,0,15,2,62,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0018-02,VES-0018,206147429,TRADE-610,Cargo,civil,False,India,2026-05-12T12:12:52.053981+00:00,18.10612,38.11639,22.54,263.2,85.7,Actif,0,Mer Rouge,High,Mer Rouge,120.99,False,0.52,2,loitering,0.867,suspect,proximite autre navire; variation cap forte; vitesse atypique,20260513,Canal de Suez,High,72,0,12,10,25,11,4,62,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite immediate autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0058-02,VES-0058,549300522,MN-807,Navire de soutien,soutien_ou_amphibie,True,France,2026-05-12T10:08:58.454684+00:00,24.13958,120.77959,10.89,333.4,21.5,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,66.19,False,4.83,0,transit regulier,0.849,normal,aucun,20260513,Port de Shanghai,Critical,90,14,16,15,0,15,2,62,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0016-03,VES-0016,667176357,TRADE-845,Pétrolier,civil,False,Liberia,2026-05-12T08:33:15.389530+00:00,42.42638,35.24272,19.32,67.8,89.6,Actif,0,Mer Noire,High,Mer Noire,279.57,False,0.97,3,variation de cap,0.948,suspect,proximite autre navire; variation cap forte; vitesse atypique,20260513,Mer Noire,High,74,0,12,10,25,11,4,62,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite immediate autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0043-04,VES-0043,559914990,NORD-431,Chalutier,civil,False,Taiwan,2026-05-13T03:10:24.512359+00:00,33.29732,32.72995,4.67,167.6,146.6,Actif,0,Méditerranée orientale,High,Méditerranée orientale,183.39,False,0.61,4,rendez-vous probable,0.866,suspect,proximite autre navire; variation cap forte,20260513,Port militaire de Toulon,High,70,0,6,10,30,11,4,61,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone navale connue; proximite immediate autre navire; regroupement de navires; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0010-01,VES-0010,620701583,OCEAN-796,Cargo,civil,False,India,2026-05-13T01:20:02.728332+00:00,26.21135,55.85207,8.16,105.5,9.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,27.76,True,25.96,2,patrouille declaree,0.721,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,26,15,3,15,2,61,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0029-02,VES-0029,453737930,MN-810,Navire de soutien,soutien_ou_amphibie,True,China,2026-05-12T16:28:48.690340+00:00,19.23869,39.07535,15.6,124.1,11.4,Actif,0,Mer Rouge,High,Mer Rouge,49.42,True,4.13,2,transit regulier,0.728,normal,aucun,20260513,Canal de Suez,High,72,14,21,10,3,11,2,61,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone high; proximite zone sensible; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0034-03,VES-0034,364355651,NORD-684,Navire civil,civil,False,Panama,2026-05-13T08:12:02.980501+00:00,25.95229,56.25273,6.18,79.5,12.4,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,25.81,True,13.28,0,transit regulier,0.938,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,26,15,0,15,4,60,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0034-04,VES-0034,364355651,NORD-684,Navire civil,civil,False,Panama,2026-05-13T07:49:02.980501+00:00,26.03429,56.36528,16.95,66.2,25.6,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,36.7,True,10.97,1,approche portuaire,0.961,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,26,15,0,15,4,60,Revue analyste,True,False,Qualifier par un analyste maritime,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0021-05,VES-0021,593777293,OCEAN-224,Porte-conteneurs,civil,False,China,2026-05-13T07:13:50.269918+00:00,20.70719,38.73222,10.78,48.1,26.5,Interrompu,120,Mer Rouge,High,Mer Rouge,213.91,False,16.44,0,coupure AIS,0.433,suspect,coupure AIS,20260513,Canal de Suez,High,72,0,12,10,27,11,0,60,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; coupure AIS 120 min; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0029-01,VES-0029,453737930,MN-810,Navire de soutien,soutien_ou_amphibie,True,China,2026-05-12T15:05:48.690340+00:00,19.26705,39.0203,16.84,155.5,30.7,Actif,0,Mer Rouge,High,Mer Rouge,51.98,True,19.14,1,patrouille declaree,0.932,normal,aucun,20260513,Canal de Suez,High,72,14,21,10,0,11,4,60,Revue analyste,True,False,Qualifier par un analyste maritime,navire de soutien/amphibie; zone high; proximite zone sensible; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0018-04,VES-0018,206147429,TRADE-610,Cargo,civil,False,India,2026-05-12T14:41:52.053981+00:00,18.13071,38.10693,21.05,229.1,102.3,Actif,0,Mer Rouge,High,Mer Rouge,120.04,False,0.68,2,rendez-vous probable,0.797,suspect,proximite autre navire; variation cap forte; vitesse atypique,20260513,Canal de Suez,High,72,0,12,10,25,11,2,60,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite immediate autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0018-05,VES-0018,206147429,TRADE-610,Cargo,civil,False,India,2026-05-12T13:50:52.053981+00:00,18.08087,38.05508,10.97,241.0,108.7,Actif,0,Mer Rouge,High,Mer Rouge,127.79,False,0.61,2,loitering,0.742,suspect,proximite autre navire; variation cap forte,20260513,Canal de Suez,High,72,0,12,10,25,11,2,60,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite immediate autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0024-01,VES-0024,414384704,ATL-236,Cargo,civil,False,China,2026-05-12T05:03:39.974249+00:00,44.55498,32.68976,2.15,303.9,83.9,Actif,0,Mer Noire,High,Mer Noire,64.37,False,1.14,5,loitering,0.99,suspect,proximite autre navire; variation cap forte,20260513,Mer Noire,High,74,0,12,10,23,11,4,60,Revue analyste,True,False,Qualifier par un analyste maritime,zone high; zone sensible active; zone navale connue; proximite autre navire; regroupement de navires; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0036-03,VES-0036,725904269,NORD-928,Cargo,civil,False,Taiwan,2026-05-13T03:41:33.828013+00:00,24.38759,120.72654,12.38,87.0,13.3,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,44.4,True,20.12,1,transit regulier,0.929,normal,aucun,20260513,Port de Shanghai,Critical,90,0,25,15,0,15,4,59,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0036-04,VES-0036,725904269,NORD-928,Cargo,civil,False,Taiwan,2026-05-13T03:37:33.828013+00:00,24.39894,120.70804,12.88,80.8,18.7,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,44.64,True,16.5,0,transit regulier,0.88,normal,aucun,20260513,Port de Shanghai,Critical,90,0,25,15,0,15,4,59,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0024-02,VES-0024,414384704,ATL-236,Cargo,civil,False,China,2026-05-12T05:35:39.974249+00:00,44.50535,32.66037,10.14,326.3,168.8,Actif,0,Mer Noire,High,Mer Noire,67.36,False,1.51,2,rendez-vous probable,0.801,suspect,proximite autre navire; variation cap forte,20260513,Mer Noire,High,74,0,12,10,24,11,2,59,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite autre navire; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0075-02,VES-0075,341671175,MN-590,Corvette,combat,True,France,2026-05-13T01:47:31.790178+00:00,19.92871,39.51763,11.04,146.2,10.3,Actif,0,Mer Rouge,High,Mer Rouge,136.75,False,14.02,2,approche portuaire,0.766,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,3,11,2,58,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0068-04,VES-0068,719331344,MN-513,Corvette,combat,True,France,2026-05-13T06:39:32.308377+00:00,18.63848,37.47802,19.55,270.7,5.5,Actif,0,Mer Rouge,High,Mer Rouge,161.29,False,27.65,0,transit regulier,0.99,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,4,57,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0068-01,VES-0068,719331344,MN-513,Corvette,combat,True,France,2026-05-13T04:51:32.308377+00:00,18.66485,37.75246,21.83,281.7,20.5,Actif,0,Mer Rouge,High,Mer Rouge,132.23,False,13.4,1,patrouille declaree,0.857,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,4,57,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0036-05,VES-0036,725904269,NORD-928,Cargo,civil,False,Taiwan,2026-05-13T04:43:33.828013+00:00,24.45225,120.83845,10.66,65.3,19.9,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,32.03,True,25.26,1,transit regulier,0.65,normal,aucun,20260513,Port de Shanghai,Critical,90,0,25,15,0,15,2,57,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0075-03,VES-0075,341671175,MN-590,Corvette,combat,True,France,2026-05-13T03:26:31.790178+00:00,19.91275,39.5833,23.69,126.7,3.8,Actif,0,Mer Rouge,High,Mer Rouge,138.04,False,11.48,0,transit regulier,0.99,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,4,57,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0075-01,VES-0075,341671175,MN-590,Corvette,combat,True,France,2026-05-13T01:08:31.790178+00:00,20.01361,39.46885,20.2,165.4,33.5,Actif,0,Mer Rouge,High,Mer Rouge,143.63,False,14.48,0,transit regulier,0.89,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,4,57,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0057-04,VES-0057,482970316,MER-110,Navire civil,civil,False,Norway,2026-05-12T16:33:36.836197+00:00,24.84474,121.34212,6.57,300.2,27.6,Actif,0,Détroit de Taïwan,Critical,Détroit de Taïwan,38.11,True,13.21,0,transit regulier,0.847,normal,aucun,20260513,Port de Shanghai,Critical,90,0,25,15,0,15,2,57,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; proximite zone sensible; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0043-05,VES-0043,559914990,NORD-431,Chalutier,civil,False,Taiwan,2026-05-13T02:59:24.512359+00:00,33.18846,33.12708,0.29,49.5,79.1,Actif,0,Méditerranée orientale,High,Méditerranée orientale,190.43,False,0.85,4,rendez-vous probable,0.667,suspect,proximite autre navire; variation cap forte,20260513,Port militaire de Toulon,High,70,0,6,10,27,11,2,56,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone navale connue; proximite immediate autre navire; regroupement de navires; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0043-01,VES-0043,559914990,NORD-431,Chalutier,civil,False,Taiwan,2026-05-13T00:07:24.512359+00:00,33.35704,32.53845,0.93,119.8,76.0,Actif,0,Méditerranée orientale,High,Méditerranée orientale,182.05,False,0.89,5,rendez-vous probable,0.811,suspect,proximite autre navire; variation cap forte,20260513,Port militaire de Toulon,High,70,0,6,10,27,11,2,56,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone navale connue; proximite immediate autre navire; regroupement de navires; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0051-04,VES-0051,511766476,ATL-807,Pétrolier,civil,False,Panama,2026-05-12T20:01:55.001721+00:00,33.53283,33.50327,13.16,120.8,84.4,Actif,0,Méditerranée orientale,High,Méditerranée orientale,154.56,False,0.87,3,variation de cap,0.99,suspect,proximite autre navire; variation cap forte,20260513,Port militaire de Toulon,High,70,0,6,10,25,11,4,56,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone navale connue; proximite immediate autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0024-04,VES-0024,414384704,ATL-236,Cargo,civil,False,China,2026-05-12T06:36:39.974249+00:00,44.66924,32.38371,0.53,343.4,74.4,Actif,0,Mer Noire,High,Mer Noire,88.66,False,2.09,2,loitering,0.839,suspect,variation cap forte,20260513,Mer Noire,High,74,0,12,10,21,11,2,56,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite autre navire; variation de cap forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0068-03,VES-0068,719331344,MN-513,Corvette,combat,True,France,2026-05-13T06:19:32.308377+00:00,18.65606,37.54005,23.69,253.0,8.4,Actif,0,Mer Rouge,High,Mer Rouge,154.57,False,11.52,0,transit regulier,0.797,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,2,55,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0068-02,VES-0068,719331344,MN-513,Corvette,combat,True,France,2026-05-13T05:10:32.308377+00:00,18.68506,37.61851,22.99,243.2,1.7,Actif,0,Mer Rouge,High,Mer Rouge,146.03,False,26.61,0,approche portuaire,0.686,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,2,55,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0075-05,VES-0075,341671175,MN-590,Corvette,combat,True,France,2026-05-13T03:52:31.790178+00:00,19.64628,39.84553,23.34,134.5,4.8,Actif,0,Mer Rouge,High,Mer Rouge,129.37,False,19.1,0,transit regulier,0.83,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,2,55,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0075-04,VES-0075,341671175,MN-590,Corvette,combat,True,France,2026-05-13T02:11:31.790178+00:00,19.79194,39.64123,21.55,147.7,21.5,Actif,0,Mer Rouge,High,Mer Rouge,129.21,False,21.24,0,transit regulier,0.725,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,2,55,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0018-03,VES-0018,206147429,TRADE-610,Cargo,civil,False,India,2026-05-12T12:48:52.053981+00:00,18.13611,38.08233,15.61,186.4,23.4,Actif,0,Mer Rouge,High,Mer Rouge,121.72,False,1.51,4,rendez-vous probable,0.961,suspect,proximite autre navire,20260513,Canal de Suez,High,72,0,12,10,18,11,4,55,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0033-02,VES-0033,472710380,MER-327,Cargo,civil,False,China,2026-05-12T12:27:31.265221+00:00,43.0838,34.08546,23.37,305.3,15.2,Actif,0,Mer Noire,High,Mer Noire,175.01,False,1.28,5,loitering,0.99,suspect,proximite autre navire; vitesse atypique,20260513,Mer Noire,High,74,0,12,10,18,11,4,55,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; proximite autre navire; regroupement de navires; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0018-01,VES-0018,206147429,TRADE-610,Cargo,civil,False,India,2026-05-12T11:50:52.053981+00:00,18.1341,38.15927,23.97,226.7,145.7,Actif,0,Mer Rouge,High,Mer Rouge,115.52,False,2.59,2,loitering,0.958,suspect,variation cap forte; vitesse atypique,20260513,Canal de Suez,High,72,0,12,10,18,11,4,55,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0016-02,VES-0016,667176357,TRADE-845,Pétrolier,civil,False,Liberia,2026-05-12T06:13:15.389530+00:00,42.47414,35.27119,13.83,85.6,156.8,Actif,0,Mer Noire,High,Mer Noire,276.14,False,3.68,3,loitering,0.944,suspect,variation cap forte,20260513,Mer Noire,High,74,0,12,10,18,11,4,55,Surveillance renforcée,True,False,Surveillance renforcee,zone high; zone sensible active; zone navale connue; variation de cap tres forte; comportement AIS suspect; historique metier prioritaire,ais-risk-v1
AIS-0061-01,VES-0061,436542994,MN-706,Corvette,combat,True,Panama,2026-05-12T02:23:39.981602+00:00,19.29934,38.05803,1.4,47.0,25.0,Actif,0,Mer Rouge,High,Mer Rouge,113.51,False,3.25,1,loitering,0.698,normal,aucun,20260513,Canal de Suez,High,72,20,12,10,0,11,2,55,Surveillance renforcée,True,False,Surveillance renforcee,navire de combat; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
AIS-0055-05,VES-0055,555869539,ATL-491,Navire civil,civil,False,China,2026-05-13T03:26:31.716021+00:00,26.12517,56.86529,7.7,309.8,28.8,Actif,0,Détroit d'Ormuz,Critical,Détroit d'Ormuz,87.55,False,25.97,2,transit regulier,0.878,normal,aucun,20260513,Détroit d'Ormuz,Critical,110,0,17,15,3,15,4,54,Surveillance renforcée,True,False,Surveillance renforcee,zone critical; zone sensible active; base sous-marine ou equivalent; historique metier prioritaire,ais-risk-v1
AIS-0056-05,VES-0056,544352491,MN-712,Bâtiment de débarquement,soutien_ou_amphibie,True,Greece,2026-05-13T02:03:50.247412+00:00,42.86516,36.03592,16.49,9.2,15.2,Actif,0,Mer Noire,High,Mer Noire,280.56,False,16.84,2,patrouille declaree,0.99,normal,aucun,20260513,Mer Noire,High,74,14,12,10,3,11,4,54,Surveillance renforcée,True,False,Surveillance renforcee,navire de soutien/amphibie; zone high; zone sensible active; zone navale connue; historique metier prioritaire,ais-risk-v1
